"id","name","latitude","longitude","property_type","room_type","price","accommodates","bedrooms","beds","bathrooms","shared_bathroom","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","Kitchen","Wifi","Air_conditioning","Elevator","Dishes_and_silverware","Washer","Body_soap","Microwave","Paid_parking_off_premises","total_amenities","short_term_availability","long_term_availability","years","host_id","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_identity_verified"
14931175,"Big private room in San Telmo",-34.61496,-58.37519,"Private room in rental unit","Private room",4260,1,1,1,1.5,"Yes",20,365,8,5,5,4.88,5,5,4.75,4.88,"FALSE","1","1","0","1","1","0","0","1","1",6,"0","0",8.09041095890411,30597614,"within a few hours",1,1,"FALSE","TRUE"
16244275,"CUTE APARTAMENT IN THE CITY OF BUENOS AIRES",-34.60971,-58.38423,"Entire rental unit","Entire home/apt",5088,2,1,1,1,"No",3,30,131,4.72,4.83,4.73,4.87,4.84,4.72,4.59,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","0",7.35068493150685,52755049,"within an hour",1,1,"FALSE","TRUE"
16311112,"Refugio en el casco histórico. San Telmo.",-34.61461,-58.37581,"Entire home","Entire home/apt",16566,5,3,4,2.5,"No",2,300,13,4.92,5,4.75,5,5,5,4.75,"FALSE","1","1","1","0","1","0","1","1","1",7,"0","1",7.02739726027397,69057896,"a few days or more",0,0.71,"FALSE","TRUE"
16719380,"Modern Studio with private Balcony in San Telmo",-34.61275,-58.37439,"Entire rental unit","Entire home/apt",7455,2,1,1,1,"No",2,180,88,4.7,4.88,4.76,4.78,4.88,4.85,4.76,"TRUE","1","0","0","1","1","0","1","1","0",5,"1","1",6.31780821917808,110807487,"within an hour",1,1,"FALSE","TRUE"
15985006,"(5) Private room w/ toilette in San Telmo",-34.616,-58.37446,"Private room in rental unit","Private room",2481,1,1,1,2,"No",60,1125,7,4.71,4.86,4.71,4.86,4.86,4.86,4.57,"FALSE","1","1","0","1","1","0","1","1","1",7,"1","1",8.09041095890411,30597614,"within a few hours",1,1,"FALSE","TRUE"
16828903,"DPTO. BOUTIQUE en excelente ubicación!!",-34.6130790710449,-58.3828353881836,"Entire rental unit","Entire home/apt",4970,2,1,1,1,"No",7,90,20,4.65,4.65,4.6,4.89,4.75,4.9,4.65,"TRUE","1","1","0","1","1","0","0","1","1",6,"0","1",6.2986301369863,111992358,"within an hour",1,0.75,"TRUE","TRUE"
16087025,"""El bulín de Moreno"" / Cozy duplex",-34.61195,-58.38258,"Entire rental unit","Entire home/apt",8000,4,2,6,2,"No",7,180,13,4.62,4.92,4.38,5,5,5,4.77,"FALSE","1","1","0","0","1","1","0","1","1",6,"1","1",6.50684931506849,102300382,"within a day",1,0,"FALSE","TRUE"
17005861,"Bright studio, in the neighborhood of Congreso",-34.61292,-58.39085,"Entire rental unit","Entire home/apt",6034,2,1,1,1,"No",2,15,37,4.92,4.92,4.97,5,4.97,4.97,4.92,"FALSE","1","1","0","1","1","0","1","1","0",6,"0","0",7.07671232876712,66388514,"within a few hours",1,1,"FALSE","TRUE"
17325753,"Cosy apartment near Colon Theatre & the Obelisco",-34.60946,-58.38197,"Entire rental unit","Entire home/apt",2070,2,1,2,1,"No",7,365,8,5,5,5,5,5,5,4.88,"FALSE","1","1","1","1","0","1","0","0","0",5,"0","0",6.71506849315069,90689796,"a few days or more",0,0,"FALSE","TRUE"
18635456,"Excelente y muy luminoso departamento céntrico.",-34.60893,-58.38491,"Entire rental unit","Entire home/apt",9318,2,1,1,2,"No",5,100,45,4.96,4.98,4.96,4.96,4.98,4.89,4.91,"FALSE","1","1","1","1","1","1","0","0","0",6,"0","1",7.00547945205479,70347812,"within a few hours",1,0.92,"TRUE","TRUE"
17991838,"ELEGANTE LOFT CON AMENITIES",-34.61486,-58.37711,"Entire loft","Entire home/apt",9111,2,1,2,1,"No",5,90,24,4.83,4.92,4.71,4.96,4.92,4.83,4.75,"TRUE","1","1","0","1","1","0","0","1","1",6,"1","0",7.79452054794521,39164165,"within an hour",1,1,"TRUE","FALSE"
17994181,"❤ GRAN DEPTO ❤   Cerca de San Telmo y Obelisco ✈",-34.6131134033203,-58.3846626281738,"Entire rental unit","Entire home/apt",11389,5,2,3,1,"No",1,1125,110,4.69,4.75,4.7,4.75,4.92,4.85,4.7,"TRUE","1","1","1","1","1","0","0","0","1",6,"1","1",7.1972602739726,60262916,"within an hour",1,1,"FALSE","TRUE"
18795069,"Excelente habitacion a metros de Av.9 de Julio",-34.61655,-58.38381,"Private room in rental unit","Private room",2557,1,1,1,1,"Yes",2,60,174,4.72,4.79,4.49,4.85,4.9,4.88,4.73,"TRUE","1","1","0","1","1","0","0","0","0",4,"0","1",5.96986301369863,130829393,"within an hour",1,1,"FALSE","TRUE"
18841938,"Selecto Apartamento Palacio Raggio San Telmo",-34.61056,-58.3738,"Entire rental unit","Entire home/apt",11211,2,1,1,2,"No",2,1125,131,4.88,4.92,4.84,4.92,4.94,4.96,4.91,"FALSE","1","1","0","1","1","0","0","0","0",4,"1","1",6.75616438356164,87705745,"within an hour",1,0.97,"TRUE","TRUE"
19152938,"Modern and Bright Studio in Congreso neighborhood",-34.6148,-58.39121,"Entire rental unit","Entire home/apt",8904,3,1,3,1,"No",3,15,4,4.67,4.33,4.33,4.67,4.67,4.33,4.33,"TRUE","1","1","1","1","0","0","0","0","0",4,"0","0",6.58356164383562,98195921,"within a day",0.5,0.75,"FALSE","TRUE"
17828892,"Entire home/apt 4beds fully equipped near SanTelmo",-34.61638,-58.39023,"Entire rental unit","Entire home/apt",7248,4,2,3,1,"No",5,150,105,4.9,4.89,4.89,5,4.98,4.83,4.87,"TRUE","1","0","0","1","1","0","1","1","1",6,"1","1",9.33972602739726,10995983,"within an hour",1,0.95,"TRUE","TRUE"
19390923,"San Telmo/ Monserrat Traveler Experience.",-34.61168,-58.38331,"Entire rental unit","Entire home/apt",11035,7,3,6,1.5,"No",3,1125,72,4.68,4.73,4.49,4.94,4.99,4.87,4.65,"FALSE","1","1","0","1","1","0","0","1","0",5,"0","1",7.43013698630137,50286036,"within an hour",1,0.99,"FALSE","TRUE"
20045451,"Estudio San Telmo Best Location in Buenos Aires",-34.61514,-58.37328,"Entire rental unit","Entire home/apt",4763,2,1,1,1,"No",1,150,85,4.71,4.88,4.73,4.89,4.95,4.7,4.67,"FALSE","1","1","1","1","1","0","0","0","1",6,"0","1",8.77260273972603,19095097,"within an hour",1,0.83,"FALSE","TRUE"
20087899,"Triple room with private bathroom Sabatico Hostel",-34.61656,-58.38588,"Room in hostel","Hotel room",16920,3,1,3,1,"No",1,365,1,5,5,5,5,5,5,4,"TRUE","1","1","1","0","1","0","0","1","1",6,"0","0",10.5616438356164,3871145,"within an hour",0.62,0.85,"FALSE","TRUE"
20826969,"Avenida Tango, ideal para grupos y familias!",-34.609673,-58.385864,"Entire condo","Entire home/apt",25884,8,4,4,5.5,"No",3,1125,64,4.7,4.78,4.66,4.94,4.8,4.95,4.81,"FALSE","1","1","0","0","1","0","1","1","0",5,"0","0",5.66849315068493,149119785,"within an hour",1,0.95,"FALSE","TRUE"
20844881,"INCREÍBLE UBICACIÓN!!!!",-34.60937,-58.37976,"Entire condo","Entire home/apt",4616,2,1,1,1,"No",4,90,250,4.6,4.79,4.66,4.83,4.86,4.95,4.6,"TRUE","1","1","0","1","1","0","0","0","1",5,"0","0",5.66301369863014,149376456,"within an hour",1,1,"FALSE","TRUE"
20910942,"Departamento-piscina-gimnasio-excelente ubicacion",-34.6122665405273,-58.3773384094238,"Entire rental unit","Entire home/apt",6626,2,1,1,1,"No",3,30,55,4.95,4.93,4.85,4.89,4.8,4.87,4.82,"FALSE","1","1","1","1","1","0","1","1","0",7,"0","0",8.21095890410959,28016050,"within a few hours",1,0.64,"TRUE","TRUE"
20956115,"C * Downtown Buenos Aires Cool Loft Apartment *",-34.60932,-58.38759,"Entire loft","Entire home/apt",6639,2,1,1,1,"No",4,90,101,4.72,4.88,4.55,4.82,4.88,4.91,4.75,"FALSE","1","0","0","1","1","0","1","1","1",6,"1","1",9.63561643835616,8903026,"within an hour",1,0.97,"TRUE","TRUE"
20471105,"Apart con servicios sobre la Av 9 de Julio",-34.6122,-58.38088,"Entire rental unit","Entire home/apt",5798,4,2,3,1,"No",1,12,154,4.74,4.84,4.81,4.89,4.86,4.91,4.7,"TRUE","0","0","0","1","1","0","1","1","0",4,"1","1",7.56712328767123,46404973,"within an hour",1,1,"TRUE","TRUE"
21073290,"Renovated Loft in the best location in San Telmo",-34.6135,-58.37279,"Entire home","Entire home/apt",8283,4,1,1,1.5,"No",14,200,11,4.91,5,4.91,4.91,5,5,5,"FALSE","1","1","1","0","1","0","0","1","1",6,"0","1",8.83287671232877,17791148,"within a few hours",1,0.33,"FALSE","TRUE"
21435281,"D * Downtown Buenos Aires Modern Loft Apartment *",-34.60895,-58.38733,"Entire loft","Entire home/apt",6833,2,1,1,1,"No",4,40,114,4.72,4.79,4.54,4.72,4.8,4.93,4.76,"FALSE","1","0","0","1","1","0","1","1","1",6,"0","1",9.63561643835616,8903026,"within an hour",1,0.97,"TRUE","TRUE"
21478142,"-Excelente  habitación a metros de av. 9 de Julio",-34.61655,-58.38381,"Private room in rental unit","Private room",3000,2,1,2,1,"Yes",2,60,118,4.53,4.64,4.19,4.77,4.82,4.79,4.48,"TRUE","1","1","0","1","1","0","0","0","0",4,"1","1",5.96986301369863,130829393,"within an hour",1,1,"FALSE","TRUE"
22281215,"Apart limpio y económico sobre Av. 9 de Julio",-34.61145,-58.38206,"Entire rental unit","Entire home/apt",4763,3,2,2,1,"No",1,30,49,4.67,4.69,4.82,4.94,4.96,4.92,4.76,"TRUE","1","1","0","0","1","0","1","1","0",5,"1","1",5.38904109589041,162830355,"within an hour",1,1,"TRUE","TRUE"
22430444,"En el Corazón de Buenos Aires sobre Av 9 de Julio",-34.61252,-58.383,"Entire rental unit","Entire home/apt",5177,4,2,2,1,"No",1,31,72,4.57,4.58,4.54,4.82,4.81,4.86,4.56,"TRUE","1","0","1","1","1","0","0","1","0",5,"1","1",7.56712328767123,46404973,"within an hour",1,1,"TRUE","TRUE"
22958021,"Studio Center",-34.61295,-58.37709,"Entire rental unit","Entire home/apt",6005,2,1,2,1,"No",3,1125,120,4.84,4.86,4.78,4.93,4.93,4.88,4.77,"FALSE","1","0","0","1","1","0","0","0","1",4,"1","1",7.29041095890411,55557692,"within an hour",1,0.87,"TRUE","TRUE"
22960031,"¡Cómodo, Alegre, Céntrico, Silencioso!",-34.60923,-58.38717,"Entire rental unit","Entire home/apt",8047,4,1,5,1,"No",3,60,104,4.91,4.88,4.92,4.97,4.98,4.9,4.85,"FALSE","1","1","1","1","1","0","1","1","0",7,"0","1",9.8,7591516,"within an hour",1,1,"TRUE","TRUE"
22438244,"Departamento luminoso, centrico, cerca de todo",-34.60911,-58.38123,"Entire rental unit","Entire home/apt",4202,2,1,1,1,"No",4,1125,14,4.79,4.79,4.57,5,4.86,4.86,4.57,"FALSE","1","1","0","1","1","0","0","1","0",5,"0","1",7.60547945205479,45316594,"within an hour",1,0.92,"TRUE","TRUE"
23447285,"APART LIMAY - Muy luminoso y confortable",-34.6111640930176,-58.3727951049805,"Entire rental unit","Entire home/apt",5680,4,1,3,1,"No",3,10,35,4.91,4.91,4.94,5,5,4.97,4.89,"TRUE","1","1","1","1","1","0","0","1","1",7,"0","0",5.1972602739726,174909556,"within an hour",0.86,0.82,"FALSE","FALSE"
23501800,"B4 - PRIVATE SPACIOUS AND COMFY ROOM FOR STUDENTS",-34.61557,-58.38087,"Private room in rental unit","Private room",3313,2,1,1,2,"Yes",30,1125,7,4.57,4.57,3.86,5,5,4.71,4.57,"FALSE","1","1","0","0","1","1","0","1","0",5,"0","1",10.4054794520548,4372509,"within a few hours",1,0.93,"FALSE","TRUE"
22744869,"Historic District/Stylish Loft  landmark building",-34.61152,-58.37353,"Entire loft","Entire home/apt",12425,3,1,1,1,"No",3,1125,98,4.93,4.92,4.9,4.97,4.97,4.97,4.85,"TRUE","1","1","0","1","1","0","0","1","0",5,"1","0",9.4,10581724,"within an hour",0.99,0.97,"TRUE","TRUE"
23305672,"Hermoso departamento en Palacio Raggio",-34.61181,-58.37375,"Entire loft","Entire home/apt",10609,2,1,1,1,"No",4,90,36,4.69,4.69,4.83,4.83,4.72,4.92,4.69,"FALSE","1","1","0","1","1","0","0","1","0",5,"0","1",6.82465753424658,82701589,"within a few hours",1,0.2,"FALSE","TRUE"
23641110,"Departamento loft  céntrico monserrat",-34.61019,-58.37854,"Entire loft","Entire home/apt",12500,2,1,2,1.5,"No",5,180,38,4.73,4.81,4.65,4.97,4.92,4.95,4.68,"FALSE","1","1","0","1","1","0","0","1","1",6,"0","1",5.16712328767123,176946953,"within an hour",1,0,"FALSE","TRUE"
23352000,"B1 - HABITACION PRIVADA. CASA CON TERRAZA",-34.61565,-58.37939,"Private room in rental unit","Private room",4142,2,1,1,2,"Yes",30,1125,10,4.2,4.2,3.9,4.4,4.6,4.7,3.7,"FALSE","1","1","0","0","1","1","0","1","0",5,"0","1",10.4054794520548,4372509,"within a few hours",1,0.93,"FALSE","TRUE"
23685044,"SkyLine en el Centro de Buenos Aires. Best View!",-34.60978,-58.37911,"Entire rental unit","Entire home/apt",14702,4,2,4,1,"No",2,1125,130,4.95,4.98,4.95,4.96,4.95,4.95,4.88,"TRUE","1","1","0","1","1","0","1","1","0",6,"1","0",5.16164383561644,177368577,"within an hour",1,1,"TRUE","TRUE"
23789297,"private room with balcony in Sabatico Guesthouse",-34.61671,-58.38705,"Room in hostel","Hotel room",10532,2,1,1,2,"Yes",1,365,8,4.38,4.25,4.5,4.88,5,4.75,4.38,"TRUE","1","1","1","0","1","0","0","1","1",6,"0","0",10.5616438356164,3871145,"within an hour",0.62,0.85,"FALSE","TRUE"
24800098,"Great apartment in the heart of San Telmo",-34.61217,-58.37041,"Entire rental unit","Entire home/apt",3395,2,1,1,1,"No",2,15,152,4.57,4.75,4.47,4.92,4.9,4.95,4.61,"FALSE","1","0","0","1","1","0","1","0","1",5,"0","0",5.24383561643836,172035148,"within an hour",1,0.94,"FALSE","TRUE"
24181348,"Espacio semi-privado",-34.61594,-58.38448,"Shared room in rental unit","Shared room",175,1,1,1,1,"Yes",1,4,5,5,5,4.4,5,4.8,5,5,"TRUE","1","1","0","1","0","0","0","0","0",3,"0","0",5.96986301369863,130829393,"within an hour",1,1,"FALSE","TRUE"
24522767,"Amplio estudio en el corazón de Buenos Aires",-34.61227,-58.37734,"Entire condo","Entire home/apt",8461,3,1,2,1,"No",2,1125,187,4.93,4.96,4.97,4.96,4.93,4.92,4.9,"FALSE","1","0","0","1","1","0","0","1","0",4,"0","0",7.6027397260274,45375562,"within an hour",1,1,"TRUE","TRUE"
24196253,"Habitación privada en el centro de capital!",-34.61149,-58.39014,"Private room in rental unit","Private room",3934,2,1,1,1,"Yes",4,35,106,4.98,4.95,4.89,4.94,4.95,4.96,4.97,"FALSE","1","0","0","1","1","0","1","1","0",5,"0","1",6.83835616438356,81765157,"within a day",0.71,0.96,"TRUE","TRUE"
24562727,"Apartamento en Av de mayo Buenos Aires!",-34.60951,-58.38421,"Entire rental unit","Entire home/apt",5177,2,1,1,1,"No",2,20,93,4.62,4.81,4.57,4.95,4.84,4.95,4.67,"FALSE","1","1","0","1","1","0","0","1","1",6,"0","0",5.07671232876712,183214693,"within an hour",1,1,"FALSE","TRUE"
24915202,"Sunny Studio in center BA, 1 block Av. 9 de Julio",-34.61564,-58.38434,"Entire rental unit","Entire home/apt",7248,2,1,1,1,"No",1,1125,93,4.74,4.85,4.73,4.84,4.87,4.85,4.75,"FALSE","1","1","0","1","1","0","1","1","1",7,"1","0",7.91232876712329,35317516,"within an hour",0.96,0.97,"TRUE","TRUE"
26025679,"Best in San Telmo, bright and spacious apartment",-34.61585,-58.37601,"Entire condo","Entire home/apt",10946,4,1,3,1,"No",2,33,67,4.88,4.99,4.96,4.99,4.99,4.78,4.9,"FALSE","1","1","1","0","1","0","1","1","1",7,"0","1",4.89315068493151,195592732,"within an hour",1,0.98,"TRUE","TRUE"
25514862,"Great old classic appartment in San Telmo, BA City",-34.61351,-58.36846,"Entire rental unit","Entire home/apt",23667,4,2,3,1,"No",2,1125,85,4.75,4.92,4.74,4.91,4.85,4.96,4.86,"TRUE","1","1","1","1","1","1","0","1","0",7,"1","0",9.62465753424657,8977653,"within an hour",1,0.91,"FALSE","TRUE"
25943331,"double ensuite with mezzanine Guesthouse",-34.61479,-58.38551,"Room in hostel","Hotel room",15145,2,1,1,1,"No",1,365,1,5,5,5,5,5,5,5,"TRUE","1","1","1","0","1","0","0","1","1",6,"0","0",10.5616438356164,3871145,"within an hour",0.62,0.85,"FALSE","TRUE"
26486891,"(1) Big and private room in shared appartement",-34.61505,-58.37478,"Private room in rental unit","Private room",4059,1,1,1,2,"Yes",65,365,14,4.79,4.86,4.86,4.93,5,4.71,4.71,"FALSE","1","1","0","1","1","0","0","1","1",6,"0","1",8.09041095890411,30597614,"within a few hours",1,1,"FALSE","TRUE"
27307782,"Studio/departamento en Plaza Congreso / 2 personas",-34.60962,-58.38765,"Entire rental unit","Entire home/apt",7662,2,1,1,1,"No",3,30,75,4.95,4.97,4.96,4.96,4.99,4.97,4.93,"FALSE","1","1","1","1","1","0","1","1","1",8,"0","0",4.77260273972603,205735349,"within a day",1,0.73,"TRUE","TRUE"
27310059,"Bs. As.Centro 800 mts Obelisco SOLARIUM",-34.61496,-58.38297,"Entire rental unit","Entire home/apt",9500,3,1,2,1,"No",5,180,129,4.66,4.8,4.63,4.91,4.91,4.74,4.71,"FALSE","1","1","1","1","1","0","0","1","1",7,"1","0",5.2,174724096,"within an hour",1,0.96,"TRUE","TRUE"
27393413,"Palacio Raggio elegant apartmen! Best location!",-34.61332,-58.37274,"Entire rental unit","Entire home/apt",12217,2,1,1,1,"No",6,1125,30,4.83,4.93,4.9,4.93,4.97,4.97,4.76,"TRUE","1","1","0","1","1","0","0","0","1",5,"0","0",4.76438356164384,206442296,"within an hour",1,1,"TRUE","TRUE"
27400420,"Barolo❤BA (Congreso-Centro-Av. de Mayo-Obelisco)",-34.60889,-58.38563,"Entire rental unit","Entire home/apt",4970,2,1,1,1,"No",3,30,70,4.79,4.8,4.81,4.89,4.86,4.79,4.74,"FALSE","1","1","0","1","1","0","0","1","1",6,"1","1",6.74794520547945,88367798,"within an hour",1,1,"FALSE","FALSE"
27426943,"Brand new apartment in Buenos Aires",-34.61342,-58.384,"Entire rental unit","Entire home/apt",8490,4,1,1,1,"No",3,90,76,4.92,4.95,4.84,4.91,4.97,4.93,4.91,"TRUE","1","1","0","1","1","0","0","1","1",6,"1","1",5.5013698630137,157435676,"within an hour",1,1,"TRUE","TRUE"
27060098,"Apart. Plaza de los dos Congresos. Centro",-34.60987,-58.38945,"Entire rental unit","Entire home/apt",5413,2,1,2,1,"No",28,210,7,4,4.33,3.17,5,4.67,5,3.67,"FALSE","1","1","1","1","1","0","0","1","0",6,"0","0",9.06849315068493,14199716,"within a few hours",1,0.98,"FALSE","TRUE"
27076751,"Excelente 2 Ambientes",-34.61487,-58.38984,"Entire rental unit","Entire home/apt",7484,3,1,2,1,"No",3,32,7,5,5,5,5,5,5,4.86,"FALSE","1","1","1","0","0","0","0","0","0",3,"0","0",6.58356164383562,98195921,"within a day",0.5,0.75,"FALSE","TRUE"
28410534,"Beautiful Loft in Raggio Palace, Historic District",-34.61195,-58.3744,"Entire loft","Entire home/apt",6212,2,1,1,1,"No",2,1125,44,4.82,4.8,4.73,4.95,4.93,4.98,4.86,"TRUE","1","1","1","1","1","1","0","1","1",8,"0","0",5.54794520547945,155177595,"within an hour",1,1,"TRUE","TRUE"
28544283,"DOWN TOWN-ELEGANTE LOFT-Duplex para 2 personas!*",-34.60944,-58.3775,"Entire loft","Entire home/apt",6626,3,1,1,1,"No",3,365,40,4.2,4.35,4.4,4.08,3.83,4.83,4.33,"FALSE","1","1","1","1","1","1","0","1","1",8,"0","1",8.08493150684932,30700159,"within an hour",0.99,0.87,"FALSE","TRUE"
29097941,"Departamento en Casco histórico de Buenos Aires",-34.61085,-58.38961,"Entire rental unit","Entire home/apt",7012,4,1,3,1,"No",5,90,30,4.57,4.73,4.63,4.87,4.93,4.37,4.5,"FALSE","1","1","1","1","1","0","0","1","1",7,"0","0",6.84383561643836,81335028,"within a day",0.5,1,"FALSE","FALSE"
29735534,"Precioso Dúplex Colonial San Telmo.  Único,mágico.",-34.61548,-58.37806,"Private room in condo","Private room",12332,2,1,1,1,"Yes",2,1125,42,4.5,4.67,4.81,4.69,4.62,4.88,4.52,"TRUE","1","0","0","0","1","1","0","0","0",3,"1","1",5.35890410958904,164345977,"within an hour",1,0.97,"FALSE","TRUE"
29186829,"Departamento en excelente ubicación - 2 ambientes",-34.61017,-58.3761,"Entire rental unit","Entire home/apt",6626,2,1,1,1,"No",3,1125,10,4.6,5,4.9,5,4.8,4.8,4.8,"FALSE","1","1","1","1","1","0","1","0","0",6,"1","0",6.65479452054795,94378961,"within an hour",1,1,"FALSE","TRUE"
29591066,"single bed in 4 bed female dorm",-34.61627,-58.38703,"Shared room in hostel","Shared room",3787,4,1,4,4,"Yes",1,365,2,4.5,3,3.5,4,4.5,4.5,4,"TRUE","1","1","0","0","1","0","0","1","1",5,"0","0",10.5616438356164,3871145,"within an hour",0.62,0.85,"FALSE","TRUE"
29689811,"Cómodo y cerca de todo!",-34.6094,-58.385,"Private room in condo","Private room",3727,1,1,1,1,"Yes",2,1125,33,4.97,4.97,4.91,4.97,4.97,4.97,4.97,"FALSE","1","1","1","1","1","0","0","0","0",5,"1","0",7.96986301369863,33647873,"within an hour",1,0.73,"FALSE","TRUE"
29882781,"Departamento en el barrio de Monserrat",-34.61113,-58.37071,"Entire rental unit","Entire home/apt",4500,2,1,1,1,"No",7,300,31,4.77,4.84,4.55,4.74,4.74,4.94,4.68,"FALSE","1","0","0","1","1","0","1","1","0",5,"0","0",8.9972602739726,15276788,"within an hour",1,0.9,"FALSE","TRUE"
29900230,"Double private ensuite superior",-34.61466,-58.38579,"Room in hostel","Hotel room",14673,2,1,1,1,"No",1,365,1,4,4,5,5,4,4,3,"TRUE","1","1","1","0","1","0","0","1","1",6,"0","0",10.5616438356164,3871145,"within an hour",0.62,0.85,"FALSE","TRUE"
30390063,"single room with shared bathroom Guesthouse",-34.61675,-58.38722,"Room in hostel","Hotel room",6390,1,1,1,2,"Yes",1,365,1,3,3,4,5,5,4,3,"TRUE","1","1","1","0","1","0","0","1","1",6,"0","0",10.5616438356164,3871145,"within an hour",0.62,0.85,"FALSE","TRUE"
30399748,"Extraordinario loft en Palacio Raggio.# 1.",-34.61235,-58.37303,"Entire loft","Entire home/apt",16566,3,1,1,1,"No",4,1125,32,4.94,4.97,4.88,4.91,5,4.97,4.91,"FALSE","1","1","1","1","1","0","0","0","0",5,"1","0",6.27397260273973,113367560,"within a few hours",0.9,1,"FALSE","TRUE"
30229880,"Charm and bright studio in San Telmo",-34.61616,-58.37834,"Entire rental unit","Entire home/apt",6212,2,1,1,1,"No",3,1125,39,5,5,4.97,4.97,5,4.95,5,"FALSE","1","1","0","1","1","0","0","0","0",4,"0","1",9.30684931506849,11344048,"within an hour",1,0.93,"TRUE","TRUE"
30476839,"Amplio Departamento en Casco Histórico",-34.61467,-58.37291,"Entire rental unit","Entire home/apt",5177,2,1,1,1,"No",3,365,39,4.63,4.76,4.5,4.92,4.92,5,4.74,"FALSE","1","1","1","1","1","1","0","0","0",6,"0","0",4.55068493150685,221250010,"within an hour",1,1,"TRUE","FALSE"
30763401,"Cozy new apartment in the HEART OF THE CITY. 1B 1B",-34.6109,-58.37439,"Entire rental unit","Entire home/apt",20803,2,1,1,1,"No",7,90,10,4.5,4.8,4.6,4.6,4.5,4.9,4.5,"FALSE","1","1","1","1","0","1","0","0","0",5,"1","1",4.68767123287671,212317549,"within an hour",0.8,0.75,"FALSE","TRUE"
30819878,"Excelente ubicación.. A pasitos del obelisco",-34.60996,-58.38084,"Entire rental unit","Entire home/apt",24849,8,4,7,3,"No",3,1125,22,4.77,4.95,4.86,4.95,4.91,4.95,4.59,"FALSE","1","1","1","1","1","0","0","1","0",6,"1","1",5.83013698630137,139171054,"within an hour",1,0,"FALSE","FALSE"
31018252,"Best location in BA, Clean & cozy, near everything",-34.61096,-58.39101,"Entire rental unit","Entire home/apt",5798,2,1,1,1,"No",5,1125,54,4.91,4.94,4.85,5,4.96,4.98,4.91,"FALSE","1","0","0","1","1","0","0","1","1",5,"1","1",7.68767123287671,42870791,"within a few hours",1,1,"TRUE","TRUE"
31286258,"Pasaje de Santa Marina. San Telmo. Duplex MÁGICO.",-34.61614,-58.37592,"Private room in rental unit","Private room",8168,1,1,1,1,"Yes",2,1125,25,4.52,4.64,4.68,4.76,4.72,4.44,4.48,"TRUE","1","0","0","0","1","1","0","0","0",3,"1","1",5.35890410958904,164345977,"within an hour",1,0.97,"FALSE","TRUE"
31357535,"APARTAMENTO DUPLEX",-34.60975,-58.37861,"Entire rental unit","Entire home/apt",9940,2,1,2,1,"No",3,1125,2,3,3,3,3,3,4.5,3,"FALSE","1","1","0","1","1","1","0","1","1",7,"1","1",9.02465753424658,14847847,"within a few hours",1,0,"FALSE","TRUE"
31798426,"Antigua y bella habitación privada en San Telmo",-34.61113,-58.37825,"Private room in rental unit","Private room",6212,3,1,2,1,"Yes",2,30,31,5,5,5,5,5,5,5,"FALSE","1","1","0","1","1","0","0","1","1",6,"0","0",7.43835616438356,50033552,"within an hour",1,1,"TRUE","TRUE"
31738366,"Cozy apartment with rooftop swimingpool and grill",-34.61165,-58.37175,"Entire rental unit","Entire home/apt",9407,3,1,1,1,"No",7,200,18,4.89,4.89,4.56,4.94,5,5,4.89,"FALSE","1","1","0","1","1","0","0","0","0",4,"1","1",8.41917808219178,24516614,"within an hour",1,1,"TRUE","TRUE"
31859309,"Desing Loft in San Telmo",-34.6139,-58.37598,"Entire loft","Entire home/apt",9762,2,1,1,1,"No",2,365,2,5,5,4.5,5,5,5,5,"TRUE","0","1","1","0","0","0","0","0","0",2,"1","1",13.3780821917808,64880,"within an hour",1,1,"FALSE","TRUE"
31880512,"PREMIUM & BEAUTIFUL APT IN SAN TELMO",-34.61484,-58.38086,"Entire rental unit","Entire home/apt",6981,3,1,1,1,"No",3,90,108,4.84,4.91,4.67,4.86,4.78,4.93,4.78,"TRUE","1","1","1","1","1","1","0","1","0",7,"0","1",9.34246575342466,10966956,"within an hour",0.97,0.71,"FALSE","TRUE"
32186504,"BIG 2BDR 1BTH F/5P BEST LOCATION IN SAN TELMO",-34.611767,-58.374809,"Entire rental unit","Entire home/apt",9436,5,2,4,1,"No",5,180,8,4.13,4.25,4,4.88,4.5,4.63,3.88,"FALSE","1","1","1","1","1","0","0","1","0",6,"1","1",4.27945205479452,238668912,"within an hour",1,1,"TRUE","TRUE"
32494017,"Departamento céntrico a metros de Plaza de Mayo",-34.60825,-58.37766,"Entire rental unit","Entire home/apt",5177,2,1,1,1,"No",4,30,63,4.78,4.89,4.75,4.98,4.86,4.98,4.78,"FALSE","1","1","1","1","1","0","0","1","0",6,"0","1",6.15890410958904,120005057,"within an hour",1,0.98,"TRUE","TRUE"
32367856,"APART PIEDRAS - 4 personas. Cómodo y luminoso.",-34.61,-58.37779,"Entire rental unit","Entire home/apt",8283,4,1,3,1.5,"No",3,8,12,5,5,5,5,5,4.92,4.92,"FALSE","1","1","1","1","1","1","0","1","1",8,"0","0",5.1972602739726,174909556,"within an hour",0.86,0.82,"FALSE","FALSE"
